Date,Temperature_inside,Humidity_inside,Temperature_outside,Humidity_outside,Radiation_inside,Radiation_outside,Wind_speed_outside,Vent_S1_Roof_1,Vent_S1_Roof_2,Vent_S1_Roof_3,Vent_S1_Side_NW,Vent_S1_Side_S,Vent_S1_Side_N,Vent_S1_Side_SW,Vent_S2_Roof_1,Vent_S2_Roof_2,Vent_S2_Roof_3,Vent_S2_Side_E,Vent_S2_Side_S,Vent_S2_Side_N
2025-11-19 12:43:53,25.11,47.82,17.4,69.41,218.62,596,9.32,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:44:24,25.05,47.34,17.58,69.81,170.25,596,7.41,0,0,0,92,100.31,100,100,0,0,0,100,100,100
2025-11-19 12:44:54,25.19,47.1,17.68,69.34,218.38,592,4.71,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:45:25,25.44,46.08,17.56,68.06,218.88,592,4.56,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:45:56,25.52,45.74,17.74,69.44,218.62,592,6.6,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:46:27,25.2,45.96,17.73,69.72,151.75,592,6.4,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:46:58,24.98,47.52,17.7,70.28,200.75,600,9.24,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:47:29,24.98,47.3,17.92,70.22,231.62,600,6.68,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:47:59,25.05,47.32,17.81,68.12,218.5,600,5.04,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:48:30,25.23,47.62,17.68,69.44,170.75,600,12.23,0,0,0,92,100.31,100,100,0,0,0,100,100,100
2025-11-19 12:49:01,25,46.36,17.68,68.94,164.5,604,11.04,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:49:32,24.98,47.62,17.39,70.91,206,604,2.71,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:50:03,25.12,47,17.61,69.56,225.38,604,6.02,0,0,0,92,100.31,100,100,0,0,0,100,100,100
2025-11-19 12:50:33,24.8,47.7,17.61,70.75,231.12,600,3.42,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:51:04,24.73,48.1,17.77,70.12,225.5,600,7.39,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:51:35,24.41,48.85,17.93,69.5,189.75,600,5.87,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:52:06,24.72,48.5,17.84,68.66,151,604,6.02,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:52:37,25.05,48.37,17.98,69.81,151.25,604,10.78,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:53:08,25.17,47.41,17.77,69.25,145.75,600,9.79,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:53:39,24.92,47.66,17.8,69.5,151.75,600,12.58,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:54:10,24.81,46.59,17.65,68.59,145.5,604,12.07,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:54:40,24.61,48.16,17.42,70.25,145.75,600,8.65,0,0,0,92,100.31,100,100,0,0,0,100,100,100
2025-11-19 12:55:11,24.47,49.16,17.7,70.66,218.38,604,7.17,0,0,0,92,100.31,100,100,0,0,0,100,100,100
2025-11-19 12:55:42,24.61,48.48,17.83,70.09,145.75,608,10.49,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:56:13,24.41,48.98,17.83,70.25,151.25,604,9.8,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:56:44,24.47,49.45,17.68,68.75,145,604,8.73,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:57:14,24.16,49.97,17.39,70.19,151,604,7.02,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 12:57:45,24.41,49.87,17.52,70.69,145.75,604,10.93,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:58:16,24.48,48.22,17.42,70.19,145.38,604,10.37,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:58:47,24.16,49.7,17.54,71.75,170.88,604,9.44,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:59:18,24.08,50.52,17.83,69.62,145.62,604,10.82,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 12:59:48,24.53,49.77,17.74,69.12,157.12,600,3.37,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 13:00:19,24.47,49.02,17.45,70.12,151.88,604,2.13,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 13:00:50,24.47,49.27,17.52,70.62,151.12,604,7.57,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:01:21,24.33,50.73,17.4,69.72,145,600,7.24,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 13:01:52,24.55,48.58,17.3,70.22,145.38,596,6.55,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:02:22,24.66,49.2,17.6,71.72,145.75,604,11.17,0,0,0,92,100.35,100,100,0,0,0,100,100,100
2025-11-19 13:02:53,24.84,49.07,17.73,70.56,145.62,600,13.97,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:03:24,24.92,48.2,17.7,70.88,145.38,604,11.11,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 13:03:55,25.05,47.4,17.79,71.16,145.88,596,8.11,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 13:04:26,24.8,48.7,17.98,70.81,145,600,6.39,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 13:04:57,24.84,48.8,17.92,70.5,151.62,600,12.05,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 13:05:27,24.67,48.27,17.9,69.81,145.62,596,9.32,0,0,0,92,100.32,100,100,0,0,0,100,100,100
2025-11-19 13:05:58,24.61,48.34,17.8,70.28,145.25,596,13.89,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:06:29,24.41,48.99,17.67,70.41,151.12,600,13.58,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:07:00,24.61,48.34,17.58,70.22,145.62,592,9.06,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:07:31,24.16,49.16,17.54,72.5,151.62,592,6.02,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:08:02,24.27,50.34,17.63,72.41,151.12,592,4.84,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:08:33,24.27,50.84,17.88,71.34,151.62,596,4.48,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:09:04,24.39,51.18,17.83,70.53,151.5,592,6.97,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:09:35,24.77,50.62,17.61,70.34,151.62,592,6.51,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:09:35,24.77,50.62,17.61,70.34,151.62,592,6.51,0,0,0,92.0,100.34,100,100.0,0,0,0,100.0,100.0,100.0
2025-11-19 13:10:03,25.09,49.67,17.73,70.72,151,588,7.4,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:10:33,25.47,48.96,17.73,70.06,151,584,10.54,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:11:04,25.5,47.48,17.51,71.81,151.12,580,6.21,0,0,0,92,100.34,100,100,0,0,0,100,100,100
2025-11-19 13:11:35,25.69,47.22,17.7,72.03,132,572,6.27,0,0,0,85.5,96.83,100,97.07,0,0,0,95.5,96.66,95.35
2025-11-19 13:12:06,25.75,47.22,17.88,72,132.25,576,7.47,0,0,0,83,90.67,100,91.44,0,0,0,90,91.04,90.18
2025-11-19 13:12:37,25.73,47.72,17.98,70.53,132,584,9.78,0,0,0,83,90.65,100,91.44,0,0,0,90,91.06,90.18
2025-11-19 13:13:07,25.67,48.23,17.88,72.31,128.5,580,6.76,0,0,0,83,90.67,100,91.44,0,0,0,90,91.04,90.14
2025-11-19 13:13:38,25.8,48.45,17.89,70.81,128.5,576,10.22,0,0,0,83,90.67,100,91.43,0,0,0,90,91.04,90.18
2025-11-19 13:14:09,25.88,46.95,17.7,70.75,128.38,580,5.16,0,0,0,83,90.67,100,91.44,0,0,0,90,91.04,90.16
2025-11-19 13:14:40,25.73,47.95,17.73,71,128.38,576,6.94,0,0,0,83,90.67,100,91.44,0,0,0,90,91.04,90.16
2025-11-19 13:15:11,25.73,47.45,17.57,72.31,128.38,584,8.08,0,0,0,83,90.66,100,91.46,0,0,0,90,91.06,90.18
2025-11-19 13:15:41,25.81,47.2,17.84,72.44,128.62,584,11.31,0,0,0,83,90.67,100,91.46,0,0,0,90,91.04,90.18
2025-11-19 13:16:12,25.25,47.26,17.73,71.84,132.38,584,11.53,0,0,0,83,90.66,100,91.44,0,0,0,90,91.03,90.16
2025-11-19 13:16:43,25.03,49.76,17.7,71.88,132.5,584,10.51,0,0,0,83,90.65,100,91.44,0,0,0,90,91.06,90.18
2025-11-19 13:17:14,25.09,48.7,17.59,72.31,139.62,584,10.56,0,0,0,83,90.67,100,91.44,0,0,0,90,91.04,90.19
2025-11-19 13:17:45,24.98,48.03,17.59,72.34,132.12,592,5.7,0,0,0,83,90.67,100,91.44,0,0,0,90,91.06,90.16
2025-11-19 13:18:15,24.52,50.17,17.47,72.31,139.62,592,5.69,0,0,0,83,90.67,100,91.44,0,0,0,90,91.04,90.16
2025-11-19 13:18:46,24.5,51.78,17.43,73.56,139.12,588,6.7,0,0,0,83,90.67,100,91.44,0,0,0,90,91.06,90.16
2025-11-19 13:19:17,24.95,50.82,17.72,72.56,132.5,584,9.65,0,0,0,83,90.67,100,91.44,0,0,0,90,91.06,90.18
2025-11-19 13:19:48,25.08,50.07,17.72,72.56,132.12,584,9.85,0,0,0,83,90.67,100,91.46,0,0,0,90,91.06,90.18
2025-11-19 13:20:18,25.14,50.05,17.62,72.94,132.75,584,8.7,0,0,0,83,90.69,100,91.46,0,0,0,90,91.04,90.18
2025-11-19 13:20:49,25.47,48.91,17.62,73.91,132.12,584,6.54,0,0,0,83,90.67,100,91.46,0,0,0,90,91.04,90.16
2025-11-19 13:21:20,25.53,49.99,17.81,73.38,139.75,584,10.25,0,0,0,83.62,90.93,100,91.44,0,0,0,90,91.06,90.18
2025-11-19 13:21:51,26.11,48.16,17.84,72.91,139.25,584,5.05,0,0,0,83.5,90.93,100,91.44,0,0,0,90,91.04,90.16
2025-11-19 13:22:21,26.17,47.99,17.78,72.56,139.5,588,11.82,0,0,0,83.5,90.93,100,91.44,0,0,0,90,91.06,90.16
2025-11-19 13:22:52,26.19,46.07,17.78,73.91,139.75,584,7.43,0,0,0,83.5,90.94,100,91.46,0,0,0,90,91.06,90.16
2025-11-19 13:23:23,25.73,47.99,17.97,73.47,139.25,584,11.56,0,0,0,83.5,90.94,100,91.47,0,0,0,90,91.06,90.18
2025-11-19 13:23:54,25.55,48.43,17.98,71.91,139.25,584,11.66,0,0,0,83.5,90.94,100,91.44,0,0,0,90,91.06,90.18
2025-11-19 13:24:24,25.73,48.1,17.57,71.97,139,588,7.14,0,0,0,83.5,90.94,100,91.44,0,0,0,90,91.04,90.18
2025-11-19 13:24:55,25.72,48.6,17.68,73.97,139.12,588,4.59,0,0,0,83.5,90.94,100,91.44,0,0,0,90,91.07,90.19
2025-11-19 13:25:26,25.8,47.85,17.81,73.16,139,588,9.62,0,0,0,83.5,90.93,100,91.44,0,0,0,90,91.06,90.14
2025-11-19 13:25:57,25.8,48.57,18.09,72.47,157,584,13.4,0,0,0,83.5,91.26,100,91.42,0,0,0,90,91.04,90.18
2025-11-19 13:26:27,25.8,47.3,18.07,71.78,139.12,588,11.36,0,0,0,83,90.54,100,90.26,0,0,0,90,91.06,90.18
2025-11-19 13:26:58,25.73,48.41,18.11,71.47,139.88,584,11.58,0,0,0,83,90.54,100,90.28,0,0,0,90,91.07,90.18
2025-11-19 13:27:29,25.53,48.8,18.07,72.22,176.38,580,13.68,0,0,0,83,90.54,100,90.26,0,0,0,90,91.06,90.16
2025-11-19 13:28:00,25.86,48.32,18.16,71.47,182.25,572,11.41,0,0,0,83,90.56,100,90.26,0,0,0,90,91.04,90.18
2025-11-19 13:28:31,25.61,47.58,18.3,70.88,164.25,568,11.45,0,0,0,83,90.54,100,90.28,0,0,0,90,91.04,90.16
2025-11-19 13:29:02,25.3,48.27,18.15,69.53,145.38,576,14.86,0,0,0,83,90.54,100,90.26,0,0,0,90,91.06,90.16
2025-11-19 13:29:33,24.98,47.94,18.23,70.56,139,580,9.61,0,0,0,83,90.54,100,90.28,0,0,0,90,91.04,90.18
2025-11-19 13:30:03,24.39,50.27,18.14,70.75,145.25,588,11.8,0,0,0,83,90.56,100,90.25,0,0,0,90,91.04,90.18
2025-11-19 13:30:34,24.52,50.42,18.33,70.62,151.25,576,13.04,0,0,0,83,90.56,100,90.28,0,0,0,90,91.06,90.19
2025-11-19 13:31:05,24.64,50.19,18.48,70.25,139.12,572,17.3,0,0,0,83,90.56,100,90.26,0,0,0,90,91.06,90.16
2025-11-19 13:31:36,24.78,49.41,18.33,69.59,145.88,572,14.76,0,0,0,83,90.54,100,90.26,0,0,0,90,91.07,90.19
2025-11-19 13:32:07,24.7,50.24,18.05,70.84,212.75,568,10.82,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:32:38,24.7,50.07,17.91,71.09,151.38,564,12.58,0,0,0,83,90.56,100,90.26,0,0,0,90,91.04,90.16
2025-11-19 13:33:08,24.52,50.99,17.95,72.47,145.38,564,13.88,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.16
2025-11-19 13:33:39,24.52,50.34,18.07,71.59,243.75,564,10.15,0,0,0,83,90.54,100,90.26,0,0,0,90,91.06,90.16
2025-11-19 13:34:10,24.72,49.8,17.97,72.09,250.25,564,13.76,0,0,0,83,90.56,100,90.28,0,0,0,90,91.06,90.18
2025-11-19 13:34:41,24.45,50.85,18.09,72.97,225.38,572,12.84,0,0,0,83,90.56,100,90.26,0,0,0,90,91.06,90.18
2025-11-19 13:35:11,24.31,51.46,18.16,72.91,243.25,568,10.15,0,0,0,83,90.54,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:35:42,24.19,51.66,18.22,72.47,145.25,572,11.38,0,0,0,83,90.54,100,90.26,0,0,0,90,91.06,90.19
2025-11-19 13:36:13,24.23,53.45,18.29,72.13,231.25,568,15.57,0,0,0,83,90.56,100,90.28,0,0,0,90,91.07,90.16
2025-11-19 13:36:44,24.75,52.21,18.29,71.91,256.5,568,17.83,0,0,0,83,90.54,100,90.26,0,0,0,90,91.06,90.19
2025-11-19 13:37:15,24.83,50.2,18.08,70.81,145.5,568,14.18,0,0,0,83,90.56,100,90.28,0,0,0,90,91.06,90.16
2025-11-19 13:37:45,24.64,50.36,17.95,72.41,145.38,568,14.02,0,0,0,83,90.54,100,90.28,0,0,0,90,91.06,90.14
2025-11-19 13:38:16,24.52,50.92,17.91,72.03,139.12,560,8.87,0,0,0,83,90.54,100,90.28,0,0,0,90,91.06,90.18
2025-11-19 13:38:47,24.25,52.16,17.97,72.09,145.62,556,12.31,0,0,0,83,90.54,100,90.28,0,0,0,90,91.07,90.18
2025-11-19 13:39:18,24.37,52.27,18.07,72.03,206.75,564,12.9,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:39:48,24.69,52.09,18.1,71.84,250.25,568,12.41,0,0,0,83,90.54,100,90.26,0,0,0,90,91.07,90.19
2025-11-19 13:40:19,25.08,50.33,18.04,72.44,139.38,564,12.57,0,0,0,83,90.54,100,90.25,0,0,0,90,91.06,90.16
2025-11-19 13:40:50,24.97,49.67,18.13,72.34,139.62,560,9.85,0,0,0,83,90.54,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:41:20,24.95,50.83,18.38,71.53,238,568,8.07,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.16
2025-11-19 13:41:51,25.27,50.58,18.3,70.19,151.75,572,7.14,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.16
2025-11-19 13:42:22,25.8,48.53,18.48,70.25,145.88,572,11.88,0,0,0,83,90.54,100,90.28,0,0,0,90,91.06,90.16
2025-11-19 13:42:53,25.8,48.41,18.27,69.81,231.5,572,10.32,0,0,0,83,90.56,100,90.26,0,0,0,90,91.06,90.18
2025-11-19 13:43:23,25.22,48.56,18.2,69.81,145.12,568,11.13,0,0,0,83,90.56,100,90.26,0,0,0,90,91.06,90.18
2025-11-19 13:43:54,25.22,48.94,18.33,70.09,145.88,564,13.39,0,0,0,83,90.56,100,90.25,0,0,0,90,91.07,90.19
2025-11-19 13:44:25,25.22,49.3,18.48,70.31,157.12,564,9.82,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.16
2025-11-19 13:44:56,25.67,47.35,18.34,68.75,145.75,568,9.35,0,0,0,83,90.56,100,90.26,0,0,0,90,91.06,90.16
2025-11-19 13:45:27,25.56,47.12,18.43,69.09,231.38,568,13.68,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:45:58,25.61,47.62,18.41,68.13,263.5,564,12.64,0,0,0,83,90.56,100,90.26,0,0,0,90,91.09,90.19
2025-11-19 13:46:28,25.3,48.11,18.34,67.63,170.38,568,16.8,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:46:59,25.42,48.16,18.43,68.53,151,564,17.1,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:47:30,25.38,46.91,18.34,68.25,182.38,560,18.07,0,0,0,83,90.54,100,90.26,0,0,0,90,91.07,90.19
2025-11-19 13:48:01,24.98,47.66,18.24,68.59,250.38,564,18.38,0,0,0,83,90.57,100,90.28,0,0,0,90,91.06,90.16
2025-11-19 13:48:32,24.73,48.27,18.15,69.53,243,564,13.01,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:49:03,24.28,49.55,18.14,70.47,266.25,564,21.82,0,0,0,83,90.56,100,90.26,0,0,0,90,91.06,90.16
2025-11-19 13:49:34,24.34,49.28,18.21,69.06,266.5,560,10.98,0,0,0,83,90.56,100,90.25,0,0,0,90,91.06,90.18
2025-11-19 13:50:05,23.89,50.05,18.2,70,170.88,564,7.77,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.16
2025-11-19 13:50:35,23.81,51.9,18.33,69.72,157.25,564,11.65,0,0,0,83,90.57,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:51:06,24,52.2,18.4,69.5,151.38,560,13.84,0,0,0,83,90.56,100,90.26,0,0,0,90,91.06,90.16
2025-11-19 13:51:37,24.39,50.66,18.45,69.75,151.38,556,13.43,0,0,0,83,90.54,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:52:07,24.53,49.95,18.43,69.31,231.75,556,9.71,0,0,0,83,90.56,100,90.29,0,0,0,90,91.07,90.16
2025-11-19 13:52:38,24.53,49.31,18.36,69.78,212.25,560,19.43,0,0,0,83,90.57,100,90.26,0,0,0,90,91.07,90.18
2025-11-19 13:53:21,24.14,50.52,18.27,69.75,176.38,556,15.4,0,0,0,83,90.56,100,90.28,0,0,0,90,91.07,90.18
2025-11-19 13:53:51,23.81,51.68,18.2,70.31,164,556,15.8,0,0,0,83,90.56,100,90.26,0,0,0,90,91.07,90.14
2025-11-19 13:54:22,23.67,52.8,18.27,70.75,212.88,556,7.4,0,0,0,92,99.91,100,99.74,0,0,0,99,100.02,100
2025-11-19 13:55:22,23.92,53.07,18.45,70.19,164.75,552,9.29,0,0,0,82.5,92.88,100,92.99,0,0,0,92,93.14,90.79
2025-11-19 13:55:53,23.98,53.08,18.42,70.88,190,552,10.43,0,0,0,82.5,90.88,100,90.01,0,0,0,89.5,90.71,90.28
2025-11-19 13:56:24,24.25,52.06,18.55,70.03,189.25,552,11.92,0,0,0,72,81.23,100,80.84,0,0,0,80,81.99,79.14
2025-11-19 13:56:54,24.19,52.59,18.55,69.78,164.88,552,12.55,0,0,0,60.75,71.57,100,70.02,0,0,0,70.5,71.54,67.78
2025-11-19 13:57:25,24.5,51.7,18.4,69.16,170.75,552,13.6,0,0,0,49.25,61.59,100,59.96,0,0,0,60.5,61.9,55.87
2025-11-19 13:57:56,24.95,51.22,18.43,69.72,170.25,552,17.26,0,0,0,26.38,42.11,100,39.26,0,0,0,40.75,42.08,32.36
2025-11-19 13:58:27,25.33,50.25,18.4,69.78,176.25,548,18.26,0,0,0,15,32.05,100,28.96,0,0,0,30.88,32.06,20.62
2025-11-19 13:58:57,25.47,49.74,18.39,70.31,176.5,544,21.94,0,0,0,3.58,22.28,100,18.72,0,0,0,21,22.28,8.93
2025-11-19 13:59:42,25.84,49.49,18.4,69.81,182.25,544,13.93,0,0,0,0.74,12.53,100,8.34,0,0,0,11.06,12.44,0.56
2025-11-19 14:00:13,26.05,48.49,18.45,69.72,189.75,540,16.89,0,0,0,0.74,2.73,100,0.7,0,0,0,1.16,2.59,0.58
2025-11-19 14:00:43,26.3,48.23,18.62,69,195.75,544,16.92,0,0,0,0.76,0.57,100,0.68,0,0,0,0.38,0.61,0.61
2025-11-19 14:01:14,26.42,47.48,18.49,68.53,195.12,544,13.8,0,0,0,0.76,0.57,100,0.7,0,0,0,0.38,0.59,0.59
2025-11-19 14:01:45,26.67,47.28,18.52,69.03,195.12,544,11.06,0,0,0,0.74,0.56,100,0.7,0,0,0,0.38,0.57,0.57
2025-11-19 14:02:16,27,46.37,18.59,69.09,200.38,544,13.51,0,0,0,0.74,0.58,100,0.7,0,0,0,0.38,0.57,0.57
2025-11-19 14:02:47,27.14,45.78,18.74,69,195.5,536,10.08,0,0,0,1.8,1.4,100,0.7,0,0,0,1.25,1.44,1.58
2025-11-19 14:03:17,27.39,45.78,18.74,68.62,200.25,536,14.9,0,0,0,13.19,11.2,100,8.45,0,0,0,11.06,11.29,13.29
2025-11-19 14:03:48,27.72,44.62,18.74,68.94,225,528,13.57,0,0,0,24.62,21.04,100,18.78,0,0,0,21,21.16,25.06
2025-11-19 14:04:19,27.66,44.66,18.66,67.56,237.12,544,16.71,0,0,0,36,30.79,100,29.08,0,0,0,30.88,31.01,36.86
2025-11-19 14:04:50,27.53,44.63,18.45,66.53,237.25,532,8.45,0,0,0,47.25,40.74,100,39.36,0,0,0,40.75,40.76,48.62
2025-11-19 14:05:20,27.72,44.29,18.53,67.06,243.62,532,8.79,0,0,0,58.75,50.43,100,49.67,0,0,0,50.5,50.67,60.46
2025-11-19 14:05:51,27.53,44.26,18.81,67.5,250,532,10.51,0,0,0,70,60.16,100,59.97,0,0,0,60.5,60.51,72.15
2025-11-19 14:06:22,27.47,44.48,19.2,66.5,250.12,532,13.7,0,0,0,81.5,70.27,100,70.01,0,0,0,70,70.42,84.4
2025-11-19 14:06:53,27.09,43.98,19.02,65.84,256.5,532,14.4,0,0,0,82,79.84,100,80.85,0,0,0,80,80.31,92.25
2025-11-19 14:07:23,26.66,43.75,18.98,65.28,250.25,528,18.53,0,0,0,82,89.86,100,89.65,0,0,0,90,90.2,92.12
2025-11-19 14:07:54,25.94,46.2,18.63,66.28,263.75,536,10.63,0,0,0,82,93.36,100,89.88,0,0,0,92,95.76,92.07
2025-11-19 14:08:24,25.44,46.29,18.66,66.72,266.25,536,17.38,0,0,0,82,93.86,100,89.91,0,0,0,92.5,96.28,92.01
2025-11-19 14:08:55,25,46.75,18.66,67.09,272.75,536,21.13,0,0,0,82,93.86,100,89.88,0,0,0,92.5,96.26,92.01
2025-11-19 14:09:26,24.61,48.45,18.38,66.44,273.75,524,17.04,0,0,0,82,93.36,100,89.86,0,0,0,92.5,95.25,92.04
2025-11-19 14:09:57,24.3,48.15,18.26,66.5,267.5,528,16.33,0,0,0,82,93.36,100,89.88,0,0,0,92.5,95.28,92.05
2025-11-19 14:10:40,24.09,49.43,18.44,67.5,272.5,524,10.98,0,0,0,82,93.36,100,89.88,0,0,0,92.5,95.76,92.3
2025-11-19 14:11:11,24.09,49.91,18.53,67.56,266.25,520,9.62,0,0,0,79,90.94,100,86.84,0,0,0,90,93.7,89.47
2025-11-19 14:11:42,24.08,50.62,18.53,67.44,121.62,524,9.45,0,0,0,67.5,81.49,100,76.51,0,0,0,80,84.28,77.55
